date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:05:07	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-67177ed1-c6a836dc609551db;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.eot	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:07	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-67177ed1-c6a836dc609551db;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.eot?	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-brands-400d41d.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:07	78580/78580	---M--	200	added ('OK')	font/woff2	etag:%22132f4-67177ed1-ca3e7740b296298;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.woff2	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.woff2	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:07	92216/92216	---M--	200	added ('OK')	application/font-woff	etag:%2216838-67177ed1-8a97cf2da2ec64ad;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.woff	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.woff	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:08	209128/209128	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22330e8-67177ed1-7a81d9ba47cf4b56;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.ttf	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.ttf	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:08	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.svg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-brands-400.svg	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:08	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.eot	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:08	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.eot?	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900d41d.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:09	187340/187340	---M--	200	added ('OK')	font/woff2	etag:%222dbcc-67177ed1-7fbb8d002afa00f1;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.woff2	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.woff2	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:09	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.ttf	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.ttf	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:09	265416/265416	---M--	200	added ('OK')	application/font-woff	etag:%2240cc8-67177ed1-2ea6268ffb4b0e38;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.woff	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.woff	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:09	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.svg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-duotone-900.svg	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-light-300.eot	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-light-300.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-light-300.eot?	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-light-300d41d.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:10	189716/189716	---M--	200	added ('OK')	font/woff2	etag:%222e514-67177ed1-d1ccf291b38bd40f;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-light-300.woff2	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-light-300.woff2	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:11	251916/251916	---M--	200	added ('OK')	application/font-woff	etag:%223d80c-67177ed1-e2c025c86064d133;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-light-300.woff	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-light-300.woff	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:11	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-light-300.ttf	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-light-300.ttf	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:11	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-light-300.svg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-light-300.svg	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:11	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-67177ed1-c879e019dbf7bc5c;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.eot	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:12	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-67177ed1-c879e019dbf7bc5c;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.eot?	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-regular-400d41d.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:12	173528/173528	---M--	200	added ('OK')	font/woff2	etag:%222a5d8-67177ed1-6da384e1ef622f93;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.woff2	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.woff2	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:12	230372/230372	---M--	200	added ('OK')	application/font-woff	etag:%22383e4-67177ed1-e0fa48b924475f92;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.woff	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.woff	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:12	67860/67860	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2210914-67177ed1-c9c4dfe3c1965cff;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.ttf	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.ttf	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.svg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-regular-400.svg	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:13	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-67177ed1-2aae56448146364e;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.eot	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:13	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-67177ed1-2aae56448146364e;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.eot?	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-solid-900d41d.eot	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:13	141036/141036	---M--	200	added ('OK')	font/woff2	etag:%22226ec-67177ed1-1444dbed00f6c893;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.woff2	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.woff2	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:14	188292/188292	---M--	200	added ('OK')	application/font-woff	etag:%222df84-67177ed1-2c3d9018a53f146c;;;%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.woff	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.woff	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:14	420332/420332	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22669ec-67177ed1-775d5c3097d9e68c;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.ttf	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.ttf	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.svg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/fonts/fa-solid-900.svg	(from https://validthemes.net/site-template/xorim/assets/css/font-awesome.min.css)
03:05:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/assets/img/shape/35.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/shape/35.png	(from https://validthemes.net/site-template/xorim/assets/css/style.css)
03:05:15	2319/2319	---M--	200	added ('OK')	image/png	etag:%2290f-67177ed1-6079b835b75adf79;;;%22	https://validthemes.net/site-template/xorim/assets/img/shape/1.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/shape/1.png	(from https://validthemes.net/site-template/xorim/assets/css/style.css)
03:05:15	1382/1382	---M--	200	added ('OK')	image/png	etag:%22566-67177ed1-1ecd2b0f2ba76047;;;%22	https://validthemes.net/site-template/xorim/assets/img/shape/3.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/shape/3.png	(from https://validthemes.net/site-template/xorim/assets/css/style.css)
03:05:15	873/873	---M--	200	added ('OK')	image/png	etag:%22369-67177ed1-304a511873976864;;;%22	https://validthemes.net/site-template/xorim/assets/img/shape/4.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/shape/4.png	(from https://validthemes.net/site-template/xorim/assets/css/style.css)
03:05:16	977/977	---M--	200	added ('OK')	image/png	etag:%223d1-67177ed1-c5bb6c9f33811110;;;%22	https://validthemes.net/site-template/xorim/assets/img/icon/check-mark.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/icon/check-mark.png	(from https://validthemes.net/site-template/xorim/assets/css/style.css)
03:05:16	55739/55739	---M--	200	added ('OK')	image/jpeg	etag:%22d9bb-67177ed1-d4ae3698654c94;;;%22	https://validthemes.net/site-template/xorim/assets/img/shape/3.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/shape/3.jpg	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:16	6959/6959	---M--	200	added ('OK')	image/png	etag:%221b2f-67177ed1-4c5116c67851d4db;;;%22	https://validthemes.net/site-template/xorim/assets/img/logo-light.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/logo-light.png	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:16	10425/10425	---M--	200	added ('OK')	image/png	etag:%2228b9-67177ed1-d7b5221a41b9b4f6;;;%22	https://validthemes.net/site-template/xorim/assets/img/icon/wp.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/icon/wp.png	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:17	14482/14482	---M--	200	added ('OK')	image/png	etag:%223892-67177ed1-3b65a0839a5d3575;;;%22	https://validthemes.net/site-template/xorim/assets/img/shape/5.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/shape/5.png	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:17	35067/35067	---M--	200	added ('OK')	image/jpeg	etag:%2288fb-67177ed1-ca1aeb13e56af3c1;;;%22	https://validthemes.net/site-template/xorim/assets/img/team/4.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/team/4.jpg	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:17	8637/8637	---M--	200	added ('OK')	image/png	etag:%2221bd-67177ed1-2e2a25f4d3ca568a;;;%22	https://validthemes.net/site-template/xorim/assets/img/partner/6-light.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/partner/6-light.png	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:17	5496/5496	---M--	200	added ('OK')	image/png	etag:%221578-67177ed1-c21ecc084ca6cdfd;;;%22	https://validthemes.net/site-template/xorim/assets/img/partner/7-light.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/partner/7-light.png	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:18	5669/5669	---M--	200	added ('OK')	image/png	etag:%221625-67177ed1-2417d476e4bacdf5;;;%22	https://validthemes.net/site-template/xorim/assets/img/partner/1-light.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/partner/1-light.png	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:18	5351/5351	---M--	200	added ('OK')	image/png	etag:%2214e7-67177ed1-fe85280b0745fb2d;;;%22	https://validthemes.net/site-template/xorim/assets/img/partner/3-light.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/partner/3-light.png	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:18	5275/5275	---M--	200	added ('OK')	image/png	etag:%22149b-67177ed1-d4dea3a552d17749;;;%22	https://validthemes.net/site-template/xorim/assets/img/partner/4-light.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/partner/4-light.png	(from https://validthemes.net/site-template/xorim/index-dark.html)
03:05:18	1748/1748	---M--	200	added ('OK')	image/png	etag:%226d4-67177ed1-a9bbc88721bd9206;;;%22	https://validthemes.net/site-template/xorim/assets/img/icon/twitter.png	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/icon/twitter.png	(from https://validthemes.net/site-template/xorim/index-side-menu.html)
03:05:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/index-7.html	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/index-7.html	(from https://validthemes.net/site-template/xorim/index-side-menu.html)
03:05:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:20%20GMT	https://validthemes.net/site-template/xorim/service.html	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/service.html	(from https://validthemes.net/site-template/xorim/index-side-menu.html)
03:05:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:20%20GMT	https://validthemes.net/site-template/xorim/resume.html	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/resume.html	(from https://validthemes.net/site-template/xorim/projects.html)
03:05:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:21%20GMT	https://validthemes.net/site-template/xorim/pricing.html	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/pricing.html	(from https://validthemes.net/site-template/xorim/projects.html)
03:05:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:21%20GMT	https://validthemes.net/site-template/xorim/assets/img/banner/3.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/banner/3.jpg	(from https://validthemes.net/site-template/xorim/services-details.html)
03:05:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:21%20GMT	https://validthemes.net/site-template/xorim/assets/img/banner/1.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/banner/1.jpg	(from https://validthemes.net/site-template/xorim/project-details.html)
03:05:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:22%20GMT	https://validthemes.net/site-template/xorim/assets/img/portfolio/5.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/portfolio/5.jpg	(from https://validthemes.net/site-template/xorim/project-details.html)
03:05:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:22%20GMT	https://validthemes.net/site-template/xorim/assets/img/portfolio/6.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/portfolio/6.jpg	(from https://validthemes.net/site-template/xorim/project-details.html)
03:05:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:22%20GMT	https://validthemes.net/site-template/xorim/assets/img/portfolio/7.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/portfolio/7.jpg	(from https://validthemes.net/site-template/xorim/project-details.html)
03:05:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:22%20GMT	https://validthemes.net/site-template/xorim/assets/img/banner/2.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/banner/2.jpg	(from https://validthemes.net/site-template/xorim/project-details.html)
03:05:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:23%20GMT	https://validthemes.net/site-template/xorim/assets/img/blog/v2.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/blog/v2.jpg	(from https://validthemes.net/site-template/xorim/blog-single-with-sidebar.html)
03:05:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:23%20GMT	https://validthemes.net/site-template/xorim/blog-with-sidebar.html	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/blog-with-sidebar.html	(from https://validthemes.net/site-template/xorim/blog-single-with-sidebar.html)
03:05:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:23%20GMT	https://validthemes.net/site-template/xorim/assets/img/gallery/1.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/gallery/1.jpg	(from https://validthemes.net/site-template/xorim/blog-single-with-sidebar.html)
03:05:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:24%20GMT	https://validthemes.net/site-template/xorim/assets/img/gallery/2.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/gallery/2.jpg	(from https://validthemes.net/site-template/xorim/blog-single-with-sidebar.html)
03:05:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:24%20GMT	https://validthemes.net/site-template/xorim/assets/img/gallery/3.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/gallery/3.jpg	(from https://validthemes.net/site-template/xorim/blog-single-with-sidebar.html)
03:05:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:24%20GMT	https://validthemes.net/site-template/xorim/assets/img/gallery/6.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/gallery/6.jpg	(from https://validthemes.net/site-template/xorim/blog-single-with-sidebar.html)
03:05:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:24%20GMT	https://validthemes.net/site-template/xorim/assets/img/gallery/4.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/gallery/4.jpg	(from https://validthemes.net/site-template/xorim/blog-single-with-sidebar.html)
03:05:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2004%20Nov%202025%2021:35:25%20GMT	https://validthemes.net/site-template/xorim/assets/img/gallery/5.jpg	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/assets/img/gallery/5.jpg	(from https://validthemes.net/site-template/xorim/blog-single-with-sidebar.html)
03:05:24	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-a831ff1ff50f68c3;gz%22	https://validthemes.net/site-template/xorim/blog-standard.html	C:/Users/hp/Downloads/portfolio1/validthemes.net/site-template/xorim/blog-standard.html	(from https://validthemes.net/site-template/xorim/blog-single-with-sidebar.html)
